2022-04-04 18:29:01,147 INFO    MainThread:20064 [wandb_setup.py:_flush():75] Loading settings from C:\Users\ysimp\.config\wandb\settings
2022-04-04 18:35:18,533 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb vocab_size 10000 None
2022-04-04 18:35:18,533 INFO    MainThread:20064 [wandb_config.py:__setitem__():153] config set maxlen = 1000 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000162CE3BEA00>>
2022-04-04 18:35:18,534 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb maxlen 1000 None
2022-04-04 18:35:18,534 INFO    MainThread:20064 [wandb_config.py:__setitem__():153] config set batch_size = 100 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000162CE3BEA00>>
2022-04-04 18:35:18,534 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb batch_size 100 None
2022-04-04 18:35:18,534 INFO    MainThread:20064 [wandb_config.py:__setitem__():153] config set embedding_dims = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000162CE3BEA00>>
2022-04-04 18:35:18,534 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb embedding_dims 10 None
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_config.py:__setitem__():153] config set filters = 16 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000162CE3BEA00>>
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb filters 16 None
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_config.py:__setitem__():153] config set hidden_dims = 250 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000162CE3BEA00>>
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb hidden_dims 250 None
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_config.py:__setitem__():153] config set epochs = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000162CE3BEA00>>
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_run.py:_config_callback():992] config_cb epochs 10 None
2022-04-04 18:35:18,535 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:35:18,535 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:35:25,587 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:35:25,590 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:35:25,590 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:36:52,931 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:36:52,941 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:36:52,941 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:37:03,608 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:37:03,618 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:37:03,618 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:39:23,638 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:39:23,647 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:39:23,647 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:39:27,484 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:39:27,494 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:39:27,494 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:40:44,513 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:40:44,522 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:40:44,522 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:42:06,954 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:42:06,964 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:42:06,964 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:42:27,001 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:42:27,011 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:42:27,012 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:43:05,995 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:43:06,004 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:43:06,004 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:43:48,733 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:43:48,742 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:43:48,742 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:45:52,416 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:45:52,426 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:45:52,426 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:45:58,176 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:45:58,183 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:45:58,184 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:46:29,822 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:46:29,832 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:46:29,832 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:46:32,825 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:46:32,827 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:46:32,828 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:46:38,540 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:46:38,548 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:46:38,549 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:47:10,457 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:47:10,502 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:47:10,502 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:47:17,521 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:47:17,523 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:47:17,523 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:47:19,951 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:47:19,953 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:47:19,953 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:48:16,922 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:48:16,931 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:48:16,931 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:48:57,254 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:48:57,262 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:48:57,263 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:49:26,470 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:49:26,479 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:49:26,479 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:49:37,191 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:49:37,200 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:49:37,200 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:49:37,326 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:49:37,373 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:49:37,373 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:49:41,443 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:49:41,453 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:49:41,453 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:49:48,688 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:49:48,697 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:49:48,697 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:50:17,388 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:50:17,398 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:50:17,398 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:51:01,960 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:51:01,989 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:51:01,989 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:51:13,761 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:51:17,282 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:51:17,282 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:53:01,413 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:53:01,430 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:53:01,430 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:53:28,063 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:53:28,064 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:53:28,064 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:53:32,137 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:53:32,181 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:53:32,181 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:53:35,432 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:53:35,470 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:53:35,470 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:55:52,514 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:55:52,515 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:55:52,515 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:55:55,981 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:55:55,984 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:55:55,984 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:56:03,731 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:56:03,736 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:56:03,736 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:56:37,503 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:56:37,510 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:56:37,510 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:56:41,216 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:56:41,232 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:56:41,233 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:56:59,914 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:56:59,950 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:56:59,950 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:57:49,234 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:57:49,236 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:57:49,236 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:58:47,432 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:58:47,469 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:58:47,469 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:58:56,982 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:58:57,006 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:58:57,006 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 18:59:35,243 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 18:59:35,276 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 18:59:35,276 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:17,295 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:17,304 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:17,304 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,629 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,629 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,630 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,634 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,803 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,803 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,809 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,817 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,817 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,825 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,826 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,826 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,841 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,859 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,859 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,872 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,874 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,874 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,888 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,895 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,896 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,905 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:00:37,905 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:00:37,906 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:00:37,921 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,487 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,487 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,497 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,500 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,500 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,513 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,521 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,521 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,529 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,530 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,530 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,546 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,821 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,821 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,833 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,841 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,841 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,849 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:24,859 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:24,860 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:24,865 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:25,015 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:25,015 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-04-04 19:01:25,023 INFO    MainThread:20064 [wandb_init.py:_resume_backend():327] resuming backend
2022-04-04 19:01:25,029 INFO    MainThread:20064 [wandb_init.py:_pause_backend():318] pausing backend
2022-04-04 19:01:25,029 INFO    MainThread:20064 [jupyter.py:save_ipynb():374] not saving jupyter notebook
